"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2024-02-20T00:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",78.07,"provisorisch"
"2024-02-20T00:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",976.62,"provisorisch"
"2024-02-20T00:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.01,"provisorisch"
"2024-02-20T00:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",248.53,"provisorisch"
"2024-02-20T00:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.39,"provisorisch"
"2024-02-20T00:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.26,"provisorisch"
"2024-02-20T00:00+0100","Zch_Schimmelstrasse","T","h1","°C",8.52,"provisorisch"
"2024-02-20T00:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",80.44,"provisorisch"
"2024-02-20T00:00+0100","Zch_Schimmelstrasse","p","h1","hPa",979.26,"provisorisch"
"2024-02-20T00:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",4.52,"provisorisch"
"2024-02-20T00:00+0100","Zch_Schimmelstrasse","WD","h1","°",4.86,"provisorisch"
"2024-02-20T00:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.03,"provisorisch"
"2024-02-20T00:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.61,"provisorisch"
"2024-02-20T00:00+0100","Zch_Rosengartenstrasse","T","h1","°C",8.4,"provisorisch"
"2024-02-20T00:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",84.41,"provisorisch"
"2024-02-20T00:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",976.88,"provisorisch"
"2024-02-20T00:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T00:00+0100","Zch_Rosengartenstrasse","WD","h1","°",185.22,"provisorisch"
"2024-02-20T00:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.05,"provisorisch"
"2024-02-20T00:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.29,"provisorisch"
"2024-02-20T01:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",8.8,"provisorisch"
"2024-02-20T01:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",78.57,"provisorisch"
"2024-02-20T01:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",976.8,"provisorisch"
"2024-02-20T01:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T01:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2024-02-20T01:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",247.44,"provisorisch"
"2024-02-20T01:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.58,"provisorisch"
"2024-02-20T01:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.67,"provisorisch"
"2024-02-20T01:00+0100","Zch_Schimmelstrasse","T","h1","°C",8.49,"provisorisch"
"2024-02-20T01:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",82.57,"provisorisch"
"2024-02-20T01:00+0100","Zch_Schimmelstrasse","p","h1","hPa",979.39,"provisorisch"
"2024-02-20T01:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",13.03,"provisorisch"
"2024-02-20T01:00+0100","Zch_Schimmelstrasse","WD","h1","°",134.94,"provisorisch"
"2024-02-20T01:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.47,"provisorisch"
"2024-02-20T01:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.78,"provisorisch"
"2024-02-20T01:00+0100","Zch_Rosengartenstrasse","T","h1","°C",8.5,"provisorisch"
"2024-02-20T01:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",83.07,"provisorisch"
"2024-02-20T01:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",977.02,"provisorisch"
"2024-02-20T01:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T01:00+0100","Zch_Rosengartenstrasse","WD","h1","°",213.78,"provisorisch"
"2024-02-20T01:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.26,"provisorisch"
"2024-02-20T01:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.4,"provisorisch"
"2024-02-20T02:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",8.62,"provisorisch"
"2024-02-20T02:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",80.3,"provisorisch"
"2024-02-20T02:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",976.73,"provisorisch"
"2024-02-20T02:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T02:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2024-02-20T02:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",255.94,"provisorisch"
"2024-02-20T02:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.47,"provisorisch"
"2024-02-20T02:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.57,"provisorisch"
"2024-02-20T02:00+0100","Zch_Schimmelstrasse","T","h1","°C",8.29,"provisorisch"
"2024-02-20T02:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",83.49,"provisorisch"
"2024-02-20T02:00+0100","Zch_Schimmelstrasse","p","h1","hPa",979.34,"provisorisch"
"2024-02-20T02:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",5.12,"provisorisch"
"2024-02-20T02:00+0100","Zch_Schimmelstrasse","WD","h1","°",137.89,"provisorisch"
"2024-02-20T02:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.38,"provisorisch"
"2024-02-20T02:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.91,"provisorisch"
"2024-02-20T02:00+0100","Zch_Rosengartenstrasse","T","h1","°C",8.51,"provisorisch"
"2024-02-20T02:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",82.79,"provisorisch"
"2024-02-20T02:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",976.96,"provisorisch"
"2024-02-20T02:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",2.57,"provisorisch"
"2024-02-20T02:00+0100","Zch_Rosengartenstrasse","WD","h1","°",222.75,"provisorisch"
"2024-02-20T02:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.47,"provisorisch"
"2024-02-20T02:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.58,"provisorisch"
"2024-02-20T03:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",8.32,"provisorisch"
"2024-02-20T03:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",78.72,"provisorisch"
"2024-02-20T03:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",976.62,"provisorisch"
"2024-02-20T03:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T03:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.01,"provisorisch"
"2024-02-20T03:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",259.96,"provisorisch"
"2024-02-20T03:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.2,"provisorisch"
"2024-02-20T03:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.3,"provisorisch"
"2024-02-20T03:00+0100","Zch_Schimmelstrasse","T","h1","°C",7.9,"provisorisch"
"2024-02-20T03:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",82.92,"provisorisch"
"2024-02-20T03:00+0100","Zch_Schimmelstrasse","p","h1","hPa",979.26,"provisorisch"
"2024-02-20T03:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",2.28,"provisorisch"
"2024-02-20T03:00+0100","Zch_Schimmelstrasse","WD","h1","°",12.04,"provisorisch"
"2024-02-20T03:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.1,"provisorisch"
"2024-02-20T03:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.69,"provisorisch"
"2024-02-20T03:00+0100","Zch_Rosengartenstrasse","T","h1","°C",8.25,"provisorisch"
"2024-02-20T03:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",81.05,"provisorisch"
"2024-02-20T03:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",976.88,"provisorisch"
"2024-02-20T03:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.85,"provisorisch"
"2024-02-20T03:00+0100","Zch_Rosengartenstrasse","WD","h1","°",217.37,"provisorisch"
"2024-02-20T03:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.57,"provisorisch"
"2024-02-20T03:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.65,"provisorisch"
"2024-02-20T04:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",8.08,"provisorisch"
"2024-02-20T04:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",77.99,"provisorisch"
"2024-02-20T04:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",976.98,"provisorisch"
"2024-02-20T04:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T04:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.01,"provisorisch"
"2024-02-20T04:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",263.52,"provisorisch"
"2024-02-20T04:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.41,"provisorisch"
"2024-02-20T04:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.53,"provisorisch"
"2024-02-20T04:00+0100","Zch_Schimmelstrasse","T","h1","°C",7.55,"provisorisch"
"2024-02-20T04:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",84.79,"provisorisch"
"2024-02-20T04:00+0100","Zch_Schimmelstrasse","p","h1","hPa",979.56,"provisorisch"
"2024-02-20T04:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",5.67,"provisorisch"
"2024-02-20T04:00+0100","Zch_Schimmelstrasse","WD","h1","°",347.76,"provisorisch"
"2024-02-20T04:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.06,"provisorisch"
"2024-02-20T04:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.63,"provisorisch"
"2024-02-20T04:00+0100","Zch_Rosengartenstrasse","T","h1","°C",7.89,"provisorisch"
"2024-02-20T04:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",81.02,"provisorisch"
"2024-02-20T04:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",977.28,"provisorisch"
"2024-02-20T04:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T04:00+0100","Zch_Rosengartenstrasse","WD","h1","°",223.83,"provisorisch"
"2024-02-20T04:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.26,"provisorisch"
"2024-02-20T04:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.38,"provisorisch"
"2024-02-20T05:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",8,"provisorisch"
"2024-02-20T05:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",80.41,"provisorisch"
"2024-02-20T05:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",977.62,"provisorisch"
"2024-02-20T05:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",32.67,"provisorisch"
"2024-02-20T05:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2024-02-20T05:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",276.73,"provisorisch"
"2024-02-20T05:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.45,"provisorisch"
"2024-02-20T05:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.58,"provisorisch"
"2024-02-20T05:00+0100","Zch_Schimmelstrasse","T","h1","°C",7.6,"provisorisch"
"2024-02-20T05:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",86.64,"provisorisch"
"2024-02-20T05:00+0100","Zch_Schimmelstrasse","p","h1","hPa",980.26,"provisorisch"
"2024-02-20T05:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",29.18,"provisorisch"
"2024-02-20T05:00+0100","Zch_Schimmelstrasse","WD","h1","°",359.44,"provisorisch"
"2024-02-20T05:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.05,"provisorisch"
"2024-02-20T05:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.69,"provisorisch"
"2024-02-20T05:00+0100","Zch_Rosengartenstrasse","T","h1","°C",7.77,"provisorisch"
"2024-02-20T05:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",84.3,"provisorisch"
"2024-02-20T05:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",977.93,"provisorisch"
"2024-02-20T05:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",31.2,"provisorisch"
"2024-02-20T05:00+0100","Zch_Rosengartenstrasse","WD","h1","°",222.94,"provisorisch"
"2024-02-20T05:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.24,"provisorisch"
"2024-02-20T05:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.4,"provisorisch"
"2024-02-20T06:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.77,"provisorisch"
"2024-02-20T06:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",84.98,"provisorisch"
"2024-02-20T06:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",978.1,"provisorisch"
"2024-02-20T06:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",40.43,"provisorisch"
"2024-02-20T06:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2024-02-20T06:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",300.29,"provisorisch"
"2024-02-20T06:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.06,"provisorisch"
"2024-02-20T06:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.58,"provisorisch"
"2024-02-20T06:00+0100","Zch_Schimmelstrasse","T","h1","°C",7.25,"provisorisch"
"2024-02-20T06:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",90.71,"provisorisch"
"2024-02-20T06:00+0100","Zch_Schimmelstrasse","p","h1","hPa",980.73,"provisorisch"
"2024-02-20T06:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",47.98,"provisorisch"
"2024-02-20T06:00+0100","Zch_Schimmelstrasse","WD","h1","°",0.72,"provisorisch"
"2024-02-20T06:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.09,"provisorisch"
"2024-02-20T06:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.57,"provisorisch"
"2024-02-20T06:00+0100","Zch_Rosengartenstrasse","T","h1","°C",7.56,"provisorisch"
"2024-02-20T06:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",89.3,"provisorisch"
"2024-02-20T06:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",978.38,"provisorisch"
"2024-02-20T06:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",14.75,"provisorisch"
"2024-02-20T06:00+0100","Zch_Rosengartenstrasse","WD","h1","°",78.62,"provisorisch"
"2024-02-20T06:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.06,"provisorisch"
"2024-02-20T06:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.26,"provisorisch"
"2024-02-20T07:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.81,"provisorisch"
"2024-02-20T07:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",83.35,"provisorisch"
"2024-02-20T07:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",978.65,"provisorisch"
"2024-02-20T07:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T07:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",3.95,"provisorisch"
"2024-02-20T07:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",306.18,"provisorisch"
"2024-02-20T07:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.24,"provisorisch"
"2024-02-20T07:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.32,"provisorisch"
"2024-02-20T07:00+0100","Zch_Schimmelstrasse","T","h1","°C",7.34,"provisorisch"
"2024-02-20T07:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",88.92,"provisorisch"
"2024-02-20T07:00+0100","Zch_Schimmelstrasse","p","h1","hPa",981.25,"provisorisch"
"2024-02-20T07:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",33.88,"provisorisch"
"2024-02-20T07:00+0100","Zch_Schimmelstrasse","WD","h1","°",341.54,"provisorisch"
"2024-02-20T07:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.5,"provisorisch"
"2024-02-20T07:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.72,"provisorisch"
"2024-02-20T07:00+0100","Zch_Rosengartenstrasse","T","h1","°C",7.45,"provisorisch"
"2024-02-20T07:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",87.89,"provisorisch"
"2024-02-20T07:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",978.93,"provisorisch"
"2024-02-20T07:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T07:00+0100","Zch_Rosengartenstrasse","WD","h1","°",122.76,"provisorisch"
"2024-02-20T07:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.1,"provisorisch"
"2024-02-20T07:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.25,"provisorisch"
"2024-02-20T08:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.69,"provisorisch"
"2024-02-20T08:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",81.82,"provisorisch"
"2024-02-20T08:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",979.23,"provisorisch"
"2024-02-20T08:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T08:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",74.09,"provisorisch"
"2024-02-20T08:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",303.27,"provisorisch"
"2024-02-20T08:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.44,"provisorisch"
"2024-02-20T08:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.23,"provisorisch"
"2024-02-20T08:00+0100","Zch_Schimmelstrasse","T","h1","°C",7.39,"provisorisch"
"2024-02-20T08:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",87.58,"provisorisch"
"2024-02-20T08:00+0100","Zch_Schimmelstrasse","p","h1","hPa",981.86,"provisorisch"
"2024-02-20T08:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",16.87,"provisorisch"
"2024-02-20T08:00+0100","Zch_Schimmelstrasse","WD","h1","°",346.79,"provisorisch"
"2024-02-20T08:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.04,"provisorisch"
"2024-02-20T08:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.53,"provisorisch"
"2024-02-20T08:00+0100","Zch_Rosengartenstrasse","T","h1","°C",7.57,"provisorisch"
"2024-02-20T08:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",86.33,"provisorisch"
"2024-02-20T08:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",979.43,"provisorisch"
"2024-02-20T08:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T08:00+0100","Zch_Rosengartenstrasse","WD","h1","°",209.95,"provisorisch"
"2024-02-20T08:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.13,"provisorisch"
"2024-02-20T08:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.26,"provisorisch"
"2024-02-20T09:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.96,"provisorisch"
"2024-02-20T09:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",77.58,"provisorisch"
"2024-02-20T09:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",979.68,"provisorisch"
"2024-02-20T09:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T09:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",151.46,"provisorisch"
"2024-02-20T09:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",302.31,"provisorisch"
"2024-02-20T09:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.27,"provisorisch"
"2024-02-20T09:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.31,"provisorisch"
"2024-02-20T09:00+0100","Zch_Schimmelstrasse","T","h1","°C",7.66,"provisorisch"
"2024-02-20T09:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",81.95,"provisorisch"
"2024-02-20T09:00+0100","Zch_Schimmelstrasse","p","h1","hPa",982.3,"provisorisch"
"2024-02-20T09:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",7.6,"provisorisch"
"2024-02-20T09:00+0100","Zch_Schimmelstrasse","WD","h1","°",133.32,"provisorisch"
"2024-02-20T09:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.08,"provisorisch"
"2024-02-20T09:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.53,"provisorisch"
"2024-02-20T09:00+0100","Zch_Rosengartenstrasse","T","h1","°C",7.92,"provisorisch"
"2024-02-20T09:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",82.11,"provisorisch"
"2024-02-20T09:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",979.86,"provisorisch"
"2024-02-20T09:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T09:00+0100","Zch_Rosengartenstrasse","WD","h1","°",223.49,"provisorisch"
"2024-02-20T09:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.23,"provisorisch"
"2024-02-20T09:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.36,"provisorisch"
"2024-02-20T10:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.7,"provisorisch"
"2024-02-20T10:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",72.92,"provisorisch"
"2024-02-20T10:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",979.92,"provisorisch"
"2024-02-20T10:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T10:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",132.5,"provisorisch"
"2024-02-20T10:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",298.96,"provisorisch"
"2024-02-20T10:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.68,"provisorisch"
"2024-02-20T10:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.05,"provisorisch"
"2024-02-20T10:00+0100","Zch_Schimmelstrasse","T","h1","°C",8.31,"provisorisch"
"2024-02-20T10:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",73.64,"provisorisch"
"2024-02-20T10:00+0100","Zch_Schimmelstrasse","p","h1","hPa",982.48,"provisorisch"
"2024-02-20T10:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T10:00+0100","Zch_Schimmelstrasse","WD","h1","°",9.36,"provisorisch"
"2024-02-20T10:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.04,"provisorisch"
"2024-02-20T10:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.63,"provisorisch"
"2024-02-20T10:00+0100","Zch_Rosengartenstrasse","T","h1","°C",7.92,"provisorisch"
"2024-02-20T10:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",76.84,"provisorisch"
"2024-02-20T10:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",980.08,"provisorisch"
"2024-02-20T10:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T10:00+0100","Zch_Rosengartenstrasse","WD","h1","°",180.25,"provisorisch"
"2024-02-20T10:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.13,"provisorisch"
"2024-02-20T10:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.32,"provisorisch"
"2024-02-20T11:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",8.42,"provisorisch"
"2024-02-20T11:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",65.94,"provisorisch"
"2024-02-20T11:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",979.74,"provisorisch"
"2024-02-20T11:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T11:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",421.09,"provisorisch"
"2024-02-20T11:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",168.19,"provisorisch"
"2024-02-20T11:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.73,"provisorisch"
"2024-02-20T11:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.03,"provisorisch"
"2024-02-20T11:00+0100","Zch_Schimmelstrasse","T","h1","°C",8.65,"provisorisch"
"2024-02-20T11:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",71.01,"provisorisch"
"2024-02-20T11:00+0100","Zch_Schimmelstrasse","p","h1","hPa",982.37,"provisorisch"
"2024-02-20T11:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0,"provisorisch"
"2024-02-20T11:00+0100","Zch_Schimmelstrasse","WD","h1","°",156.19,"provisorisch"
"2024-02-20T11:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.35,"provisorisch"
"2024-02-20T11:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.72,"provisorisch"
"2024-02-20T11:00+0100","Zch_Rosengartenstrasse","T","h1","°C",8.07,"provisorisch"
